,Unnamed: 0,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Goals.1,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,Penalty Kicks Made.1,Penalty Kicks Attempted.1,xG: Expected Goals.1,npxG: Non-Penalty xG.1,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Assists.1,xAG: Exp. Assisted Goals.1,xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes.1,Passes Attempted.1,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Completed.1,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec.1,Yellow Cards.1,Red Cards.1,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses.1,Interceptions.1,Tackles Won.1,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
21,https://www.transfermarkt.com/thiago-silva/profil/spieler/29241,0.1,0.0,0.1,0.1,0.0,0.0,0.17,0.0,0.03,0.03,0.03,0.06,0.2,3.45,0.13,0.1,0.43,0.13,30.8%,0.23,0.75,9.6,0.0,0.0,0.0,0.03,0.03,0.07,0.07,0.07,74.94,79.36,94.4%,1351.19,527.43,29.35,30.54,96.1%,40.03,41.45,96.6%,5.01,6.5,77.0%,0.0,0.03,0.03,0.27,4.28,0.36,0.0,3.45,79.36,76.47,2.85,1.96,0.03,0.36,0.1,0.1,0.0,0.0,0.0,0.0,74.94,0.03,0.2,0.9,0.83,0.03,0.0,0.03,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.06,0.53,0.86,0.17,0.03,0.66,1.23,54.1%,0.56,1.26,0.93,0.33,0.96,2.02,4.71,0.13,88.18,13.43,43.91,41.78,2.75,0.73,88.18,0.17,0.1,60.0%,0.0,0.0%,57.24,244.53,139.71,0.2,0.5,0.0,0.3,0.03,65.59,0.13,0.17,0.0,0.0,0.36,0.33,0.03,0.1,0.96,0.53,0.0,0.0,0.0,5.17,1.92,0.8,70.7%
22,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,0.0,0.1,0.1,0.0,0.0,0.0,0.49,0.0,0.14,0.14,0.22,0.35,2.35,2.74,6.65,0.0,1.27,0.49,38.5%,0.0,0.0,16.3,0.1,0.0,0.0,0.14,0.14,0.11,-0.14,-0.14,42.55,56.54,75.3%,608.09,177.55,25.63,28.96,88.5%,13.4,17.02,78.7%,2.05,5.77,35.6%,0.1,0.22,0.19,1.37,3.03,0.39,0.39,2.74,56.54,47.15,8.8,1.17,0.0,0.0,5.09,5.28,2.35,1.17,1.08,0.0,42.55,0.59,1.86,2.15,1.08,0.78,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,1.47,0.98,0.49,0.88,0.1,0.49,0.88,55.6%,0.39,1.17,0.39,0.78,0.49,1.96,2.35,0.1,68.87,2.64,15.75,28.66,24.75,3.33,68.87,1.86,0.68,36.8%,0.78,42.1%,37.47,193.21,97.43,2.35,1.66,0.49,2.54,0.59,45.1,6.65,0.49,0.0,0.0,1.08,1.47,0.39,5.09,0.49,0.98,0.0,0.0,0.0,3.62,1.27,1.86,40.6%
23,https://www.transfermarkt.com/moises-caicedo/profil/spieler/687626,0.0,0.03,0.03,0.0,0.0,0.0,0.36,0.0,0.02,0.02,0.05,0.07,0.95,5.56,1.28,0.0,0.51,0.12,23.5%,0.0,0.0,25.4,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,58.58,65.27,89.8%,898.72,238.11,32.43,34.78,93.2%,20.6,22.38,92.0%,3.51,4.37,80.3%,0.03,0.05,0.05,0.71,5.41,0.62,0.06,5.56,65.27,63.07,1.93,1.1,0.24,0.3,0.48,0.74,0.0,0.0,0.0,0.0,58.58,0.27,0.92,1.87,1.61,0.0,0.06,0.03,0.12,0.06,0.27,0.24,0.0,0.0,0.0,0.0,0.03,2.5,1.25,1.19,0.95,0.36,1.01,1.78,56.7%,0.77,1.63,0.65,0.98,1.22,3.72,1.28,0.12,75.5,3.54,19.91,42.89,13.32,0.45,75.5,1.69,0.74,43.9%,0.68,40.4%,43.25,167.96,73.15,0.95,0.86,0.06,1.22,0.59,55.49,1.28,0.36,0.0,0.0,1.66,1.66,0.0,0.48,1.22,1.25,0.0,0.03,0.0,6.45,1.04,0.86,54.7%
24,https://www.transfermarkt.com/conor-gallagher/profil/spieler/488362,0.14,0.17,0.32,0.14,0.0,0.0,0.29,0.03,0.12,0.12,0.14,0.26,1.85,5.15,4.28,0.14,1.51,0.52,34.6%,0.1,0.28,20.4,0.0,0.0,0.0,0.12,0.12,0.08,0.03,0.03,50.75,57.35,88.5%,748.98,164.14,29.53,31.47,93.8%,16.96,18.73,90.6%,2.63,4.02,65.5%,0.17,0.14,0.1,1.42,3.85,0.98,0.12,5.15,57.35,54.02,3.13,1.33,0.14,0.2,1.77,0.52,1.13,0.38,0.32,0.06,50.75,0.2,0.9,3.1,2.26,0.35,0.14,0.12,0.06,0.17,0.35,0.17,0.12,0.0,0.03,0.0,0.03,2.46,1.56,0.9,1.04,0.52,0.93,2.14,43.2%,1.22,1.53,0.35,1.19,1.27,3.73,0.58,0.03,69.65,1.88,11.7,35.43,23.68,2.55,69.65,1.79,0.96,53.2%,0.58,32.3%,42.73,212.22,87.25,1.85,1.51,0.38,2.06,1.19,50.14,4.28,0.29,0.03,0.03,2.37,1.77,0.03,1.77,1.27,1.56,0.0,0.0,0.0,6.31,0.69,0.87,44.4%
25,https://www.transfermarkt.com/cesare-casadei/profil/spieler/622380,0.19,0.0,0.19,0.19,0.0,0.0,0.09,0.0,0.3,0.3,0.07,0.37,1.51,4.83,5.02,0.19,2.08,0.66,31.8%,0.09,0.29,15.4,0.0,0.0,0.0,0.3,0.3,0.15,-0.11,-0.11,34.45,42.4,81.3%,511.7,110.82,18.27,20.54,88.9%,14.38,17.79,80.9%,0.95,1.99,47.6%,0.0,0.07,0.03,1.14,4.35,0.38,0.0,4.83,42.4,42.11,0.19,0.19,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,34.45,0.09,0.57,2.93,2.46,0.0,0.19,0.19,0.09,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,1.7,1.23,0.95,0.66,0.09,0.76,1.7,44.4%,0.95,1.04,0.19,0.85,0.85,2.56,1.23,0.0,53.28,1.7,10.32,28.11,15.33,2.65,53.28,2.08,1.14,54.5%,0.85,40.9%,28.39,150.76,63.79,1.51,1.14,0.38,1.51,1.42,39.27,5.02,0.09,0.0,0.0,1.42,1.7,0.0,0.57,0.85,1.23,0.0,0.0,0.0,3.97,2.74,1.23,69.0%
26,https://www.transfermarkt.com/cole-palmer/profil/spieler/568177,0.75,0.38,1.13,0.41,0.34,0.34,0.26,0.0,0.63,0.36,0.33,0.69,4.25,6.28,6.62,0.75,3.31,1.32,39.8%,0.13,0.31,21.7,0.23,0.34,0.34,0.63,0.36,0.11,0.12,0.05,39.3,49.23,79.8%,640.08,183.61,20.46,22.64,90.4%,13.8,16.36,84.4%,3.35,5.87,57.1%,0.38,0.33,0.26,2.14,4.59,2.29,0.15,6.28,49.23,45.51,3.35,0.75,0.94,0.53,2.14,0.68,1.5,0.45,0.45,0.0,39.3,0.38,1.2,5.45,3.91,0.26,0.41,0.45,0.23,0.19,0.87,0.68,0.0,0.04,0.04,0.04,0.08,0.83,0.45,0.3,0.23,0.3,0.34,0.83,40.9%,0.49,0.71,0.08,0.64,0.64,1.47,0.41,0.08,60.74,0.79,5.98,25.54,29.9,4.48,60.4,3.69,1.81,49.0%,1.58,42.9%,40.77,259.58,124.22,4.25,2.14,1.65,2.03,1.58,47.76,6.62,0.26,0.0,0.0,0.83,0.94,0.19,2.14,0.64,0.45,0.04,0.0,0.0,3.65,0.04,0.19,16.7%
27,https://www.transfermarkt.com/noni-madueke/profil/spieler/503987,0.4,0.08,0.48,0.32,0.08,0.08,0.16,0.0,0.19,0.12,0.12,0.24,7.51,4.52,13.16,0.4,2.26,0.89,39.3%,0.14,0.36,18.8,0.0,0.08,0.08,0.19,0.12,0.05,0.22,0.2,34.71,42.7,81.3%,450.48,104.93,22.84,25.67,89.0%,9.28,11.62,79.9%,0.81,1.45,55.6%,0.08,0.12,0.14,1.45,1.37,1.45,0.08,4.52,42.7,41.49,0.97,0.16,0.16,0.0,2.42,0.65,0.16,0.08,0.0,0.0,34.71,0.24,1.13,3.55,2.5,0.08,0.65,0.0,0.32,0.0,0.48,0.24,0.0,0.08,0.0,0.16,0.0,1.61,0.89,0.65,0.48,0.48,0.97,2.66,36.4%,1.7,0.97,0.08,0.89,0.48,2.1,1.13,0.0,58.2,1.53,6.46,19.13,33.74,7.91,58.12,7.35,3.63,49.5%,2.66,36.3%,38.5,305.11,193.88,7.51,3.47,3.63,2.58,1.53,44.64,13.16,0.16,0.0,0.0,0.81,2.02,0.16,2.42,0.48,0.89,0.16,0.0,0.0,4.6,0.4,0.97,29.4%
28,https://www.transfermarkt.com/axel-disasi/profil/spieler/386047,0.06,0.0,0.06,0.06,0.0,0.0,0.2,0.0,0.1,0.1,0.01,0.1,1.1,4.22,0.69,0.06,0.75,0.23,30.8%,0.08,0.25,12.9,0.0,0.0,0.0,0.1,0.1,0.13,-0.04,-0.04,64.8,72.64,89.2%,1115.73,387.74,27.37,28.73,95.3%,33.24,35.58,93.4%,3.56,6.6,53.9%,0.0,0.01,0.03,0.09,4.17,0.26,0.03,4.22,72.64,69.46,3.01,1.59,0.09,0.43,0.35,1.24,0.0,0.0,0.0,0.0,64.8,0.17,0.58,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.61,0.64,0.35,0.09,0.67,0.93,71.9%,0.26,0.93,0.69,0.23,0.67,1.74,3.27,0.09,81.12,9.26,37.06,38.3,6.16,1.04,81.12,1.01,0.64,62.9%,0.23,22.9%,53.49,252.3,151.45,1.1,0.81,0.09,0.61,0.46,60.72,0.69,0.2,0.0,0.0,0.55,0.55,0.12,0.35,0.67,0.61,0.0,0.0,0.03,5.24,2.49,1.07,69.9%
29,https://www.transfermarkt.com/marc-cucurella/profil/spieler/284857,0.0,0.07,0.07,0.0,0.0,0.0,0.54,0.0,0.07,0.07,0.07,0.14,1.62,2.64,4.12,0.0,0.54,0.27,50.0%,0.0,0.0,14.4,0.0,0.0,0.0,0.07,0.07,0.14,-0.07,-0.07,52.09,60.34,86.3%,770.41,225.95,29.59,32.23,91.8%,19.53,21.89,89.2%,1.82,3.72,49.1%,0.07,0.07,0.07,1.15,2.3,0.27,0.14,2.64,60.34,52.5,7.84,1.28,0.07,0.07,0.81,6.55,0.0,0.0,0.0,0.0,52.09,0.0,1.22,2.03,1.76,0.07,0.07,0.07,0.07,0.0,0.14,0.07,0.0,0.0,0.0,0.07,0.0,2.97,1.89,1.55,1.15,0.27,1.62,3.11,52.2%,1.49,1.89,0.74,1.15,1.01,3.99,2.36,0.0,71.76,4.53,28.78,29.19,14.26,1.55,71.76,0.54,0.14,25.0%,0.41,75.0%,34.66,143.11,82.91,1.62,0.88,0.14,0.81,0.14,43.92,4.12,0.54,0.0,0.0,1.28,1.49,0.07,0.81,1.01,1.89,0.07,0.07,0.07,5.27,1.22,0.74,62.1%
30,https://www.transfermarkt.com/malo-gusto/profil/spieler/620322,0.0,0.26,0.26,0.0,0.0,0.0,0.31,0.05,0.04,0.04,0.2,0.24,4.0,4.41,6.81,0.0,0.56,0.1,18.2%,0.0,0.0,18.8,0.0,0.0,0.0,0.04,0.04,0.07,-0.04,-0.04,63.11,73.45,85.9%,905.43,264.52,38.16,41.75,91.4%,20.69,23.87,86.7%,2.71,4.3,63.1%,0.26,0.2,0.17,1.59,2.51,1.59,0.77,4.41,73.45,63.93,9.37,1.74,0.05,0.0,3.74,7.63,0.0,0.0,0.0,0.0,63.11,0.15,1.43,2.61,2.36,0.1,0.05,0.0,0.0,0.1,0.31,0.31,0.0,0.0,0.0,0.0,0.0,2.97,1.49,1.9,0.77,0.31,1.9,2.92,64.9%,1.02,1.49,0.26,1.23,0.97,3.94,2.1,0.05,84.16,3.43,23.77,36.37,25.41,2.41,84.16,2.15,0.87,40.5%,1.02,47.6%,51.38,283.63,146.81,4.0,2.05,0.77,1.54,0.67,56.09,6.81,0.31,0.05,0.0,1.33,1.49,0.31,3.74,0.97,1.49,0.0,0.05,0.0,6.61,0.41,0.92,30.8%
31,https://www.transfermarkt.com/enzo-fernandez/profil/spieler/648195,0.1,0.07,0.16,0.07,0.03,0.07,0.3,0.0,0.21,0.16,0.14,0.3,2.04,8.77,1.81,0.1,1.71,0.46,26.9%,0.04,0.14,22.6,0.1,0.03,0.07,0.21,0.16,0.09,-0.11,-0.09,65.86,77.11,85.4%,1224.51,364.19,27.47,30.11,91.2%,28.03,31.36,89.4%,8.67,11.84,73.3%,0.07,0.14,0.16,1.29,7.55,1.85,0.13,8.77,77.11,72.78,3.73,2.41,0.86,1.06,1.71,0.16,0.82,0.16,0.26,0.0,65.86,0.59,1.06,3.5,2.94,0.26,0.0,0.1,0.2,0.0,0.3,0.23,0.03,0.0,0.0,0.03,0.0,1.98,0.89,0.86,0.76,0.36,1.09,2.57,42.3%,1.48,1.42,0.43,0.99,0.69,2.67,0.96,0.03,87.46,2.61,18.04,50.49,19.49,1.55,87.39,1.91,1.02,53.4%,0.73,37.9%,55.04,258.92,128.12,2.04,1.91,0.26,1.25,0.89,69.36,1.81,0.3,0.0,0.0,1.22,1.22,0.13,1.71,0.69,0.89,0.03,0.03,0.0,5.31,0.76,0.82,47.9%
32,https://www.transfermarkt.com/raheem-sterling/profil/spieler/134425,0.32,0.2,0.53,0.32,0.0,0.0,0.24,0.0,0.32,0.32,0.19,0.51,5.39,3.32,11.06,0.32,2.39,0.93,39.0%,0.14,0.35,14.3,0.16,0.0,0.0,0.32,0.32,0.13,0.01,0.01,24.19,32.74,73.9%,313.24,73.18,16.57,19.45,85.2%,5.79,8.15,71.1%,0.81,1.58,51.3%,0.2,0.19,0.17,1.26,1.22,1.5,0.32,3.32,32.74,32.13,0.41,0.0,0.45,0.0,2.63,0.36,0.0,0.0,0.0,0.0,24.19,0.2,1.7,3.65,2.27,0.0,0.65,0.2,0.32,0.2,0.57,0.32,0.0,0.12,0.0,0.12,0.0,1.05,0.53,0.32,0.36,0.36,0.57,1.13,50.0%,0.57,0.61,0.0,0.61,0.53,1.58,0.41,0.04,45.71,0.45,3.12,14.55,28.89,7.78,45.71,5.67,2.03,35.7%,3.0,52.9%,33.23,233.29,141.63,5.39,2.51,2.72,2.31,2.03,36.43,11.06,0.24,0.0,0.0,1.3,1.78,0.49,2.63,0.53,0.53,0.12,0.0,0.0,4.01,0.16,0.73,18.2%
33,https://www.transfermarkt.com/nicolas-jackson/profil/spieler/776890,0.55,0.18,0.74,0.55,0.0,0.0,0.34,0.0,0.59,0.59,0.16,0.75,2.21,2.08,6.19,0.55,2.42,1.2,49.4%,0.23,0.46,12.8,0.0,0.0,0.0,0.59,0.59,0.24,-0.04,-0.04,16.24,20.9,77.7%,203.78,46.0,10.11,12.1,83.5%,3.86,4.93,78.3%,0.61,0.8,76.9%,0.18,0.16,0.11,1.2,1.07,0.58,0.0,2.08,20.9,19.0,1.87,0.03,0.21,0.0,0.15,0.06,0.0,0.0,0.0,0.0,16.24,0.03,0.86,2.85,1.84,0.03,0.64,0.15,0.12,0.06,0.55,0.28,0.0,0.21,0.03,0.03,0.0,0.64,0.46,0.06,0.37,0.21,0.12,0.74,16.7%,0.61,0.74,0.15,0.58,0.12,0.77,0.49,0.0,31.26,0.86,2.51,13.85,15.63,5.15,31.26,3.03,1.62,53.5%,1.01,33.3%,19.64,135.81,62.15,2.21,1.38,1.1,2.82,2.02,23.14,6.19,0.34,0.0,0.0,0.89,1.29,0.98,0.15,0.12,0.46,0.0,0.0,0.0,2.73,1.07,1.69,38.9%
34,https://www.transfermarkt.com/radu-dragusin/profil/spieler/568559,0.09,0.05,0.14,0.09,0.0,0.0,0.09,0.0,0.06,0.06,0.04,0.09,0.42,1.57,0.65,0.09,0.83,0.19,22.2%,0.11,0.5,12.4,0.0,0.0,0.0,0.06,0.06,0.06,0.04,0.04,34.79,41.87,83.1%,612.63,194.78,13.66,15.8,86.5%,18.53,20.43,90.7%,2.04,4.26,47.8%,0.05,0.04,0.04,0.32,1.3,0.09,0.0,1.57,41.87,37.2,4.68,0.93,0.05,0.14,0.05,1.62,0.0,0.0,0.0,0.0,34.79,0.0,0.23,0.56,0.32,0.09,0.0,0.14,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.79,0.56,0.46,0.28,0.05,0.42,0.46,90.0%,0.05,1.02,0.74,0.28,1.2,1.99,4.68,0.14,51.83,9.03,27.38,20.84,3.94,1.34,51.83,0.14,0.05,33.3%,0.05,33.3%,27.14,125.76,61.74,0.42,0.32,0.05,0.23,0.23,30.11,0.65,0.09,0.0,0.0,0.83,0.74,0.05,0.05,1.2,0.56,0.0,0.0,0.0,3.47,3.01,1.39,68.4%
35,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,0.06,0.0,0.06,0.06,0.0,0.0,0.18,0.0,0.14,0.14,0.04,0.17,1.29,4.76,2.05,0.06,0.7,0.12,16.7%,0.08,0.5,11.8,0.0,0.0,0.0,0.14,0.14,0.19,-0.08,-0.08,54.13,62.17,87.1%,968.28,363.29,22.02,23.95,91.9%,26.95,29.18,92.4%,4.05,6.16,65.7%,0.0,0.04,0.05,0.41,5.46,0.41,0.18,4.76,62.17,56.77,5.28,2.17,0.23,0.18,0.94,3.11,0.0,0.0,0.0,0.0,54.13,0.12,1.06,1.23,1.12,0.06,0.0,0.0,0.06,0.0,0.18,0.12,0.0,0.0,0.0,0.06,0.0,2.0,1.17,1.12,0.65,0.23,1.29,1.76,73.3%,0.47,1.12,1.0,0.12,0.7,2.7,2.76,0.0,71.51,6.69,28.77,34.7,8.28,1.53,71.51,0.82,0.29,35.7%,0.41,50.0%,41.45,223.8,138.9,1.29,0.94,0.12,0.12,0.18,48.61,2.05,0.18,0.0,0.0,0.7,1.41,0.06,0.94,0.7,1.17,0.06,0.0,0.0,4.11,2.76,1.76,61.0%
36,https://www.transfermarkt.com/emerson-royal/profil/spieler/476344,0.07,0.0,0.07,0.07,0.0,0.0,0.2,0.0,0.01,0.01,0.03,0.04,1.67,3.75,2.68,0.07,0.47,0.2,42.9%,0.14,0.33,20.9,0.0,0.0,0.0,0.01,0.01,0.03,0.05,0.05,68.59,77.22,88.8%,1012.68,282.04,37.67,39.41,95.6%,25.23,27.84,90.6%,2.94,4.22,69.8%,0.0,0.03,0.06,0.13,3.61,0.54,0.13,3.75,77.22,68.12,8.9,3.15,0.2,0.13,1.0,5.62,0.0,0.0,0.0,0.0,68.59,0.2,1.87,1.34,0.8,0.13,0.0,0.13,0.2,0.07,0.2,0.07,0.13,0.0,0.0,0.0,0.0,2.88,1.87,1.94,0.67,0.27,1.74,2.88,60.5%,1.14,1.27,0.54,0.74,1.74,4.62,4.22,0.07,91.94,7.9,34.73,40.75,17.0,1.0,91.94,1.61,0.67,41.7%,0.6,37.5%,51.99,224.77,109.94,1.67,1.41,0.07,1.07,1.0,60.69,2.68,0.2,0.0,0.0,0.94,2.88,0.0,1.0,1.74,1.87,0.0,0.0,0.0,6.16,1.61,1.54,51.1%
37,https://www.transfermarkt.com/oliver-skipp/profil/spieler/406638,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.05,0.05,0.05,0.11,0.72,3.8,2.26,0.0,0.27,0.09,33.3%,0.0,0.0,12.6,0.0,0.0,0.0,0.05,0.05,0.2,-0.05,-0.05,41.38,46.09,89.8%,631.0,158.18,22.64,23.72,95.4%,15.12,16.57,91.3%,2.35,3.35,70.3%,0.0,0.05,0.04,0.72,4.44,0.27,0.0,3.8,46.09,45.27,0.54,0.54,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,41.38,0.27,0.36,1.72,1.36,0.0,0.0,0.09,0.18,0.09,0.18,0.09,0.0,0.0,0.0,0.09,0.0,2.44,1.27,1.18,1.0,0.27,1.27,2.17,58.3%,0.91,1.45,0.45,1.0,0.54,2.99,1.0,0.09,54.87,2.08,13.22,32.23,9.51,1.09,54.87,0.63,0.45,71.4%,0.09,14.3%,28.25,107.66,48.8,0.72,0.45,0.18,1.18,0.91,39.57,2.26,0.27,0.0,0.0,1.18,1.36,0.0,0.09,0.54,1.27,0.0,0.0,0.0,5.61,0.27,1.63,14.3%
38,https://www.transfermarkt.com/rodrigo-bentancur/profil/spieler/354362,0.12,0.12,0.23,0.12,0.0,0.0,0.7,0.0,0.14,0.14,0.06,0.2,1.28,6.88,3.38,0.12,1.4,0.23,16.7%,0.08,0.5,15.4,0.0,0.0,0.0,0.14,0.14,0.1,-0.02,-0.02,59.69,71.58,83.4%,885.54,242.02,33.81,38.01,89.0%,21.68,24.83,87.3%,2.56,3.73,68.8%,0.12,0.06,0.12,0.93,6.3,1.28,0.12,6.88,71.58,70.3,0.82,0.7,0.47,0.0,0.82,0.0,0.0,0.0,0.0,0.0,59.69,0.47,2.45,2.8,2.45,0.0,0.12,0.0,0.0,0.23,0.47,0.35,0.0,0.0,0.0,0.0,0.12,2.1,1.28,1.17,0.7,0.23,0.93,2.45,38.1%,1.52,1.52,0.47,1.05,1.28,3.38,1.63,0.12,83.82,3.61,15.27,45.35,23.43,2.91,83.82,2.1,0.93,44.4%,0.93,44.4%,50.83,248.43,102.59,1.28,1.75,0.23,1.63,1.63,65.17,3.38,0.7,0.0,0.0,1.63,1.4,0.0,0.82,1.28,1.28,0.0,0.0,0.0,4.78,1.4,2.22,38.7%
39,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,0.39,0.39,0.77,0.39,0.0,0.0,0.39,0.0,0.12,0.12,0.32,0.44,3.86,9.01,5.41,0.39,2.32,1.03,44.4%,0.17,0.38,22.2,0.26,0.0,0.0,0.12,0.12,0.05,0.27,0.27,69.79,79.57,87.7%,1087.47,287.12,36.95,39.91,92.6%,23.82,26.39,90.2%,5.92,8.11,73.0%,0.39,0.32,0.32,2.83,6.18,1.67,0.13,9.01,79.57,74.03,4.76,2.83,0.64,0.9,2.45,0.52,1.42,1.03,0.0,0.0,69.79,0.77,1.03,4.38,3.35,0.39,0.0,0.13,0.52,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,3.09,2.06,1.29,1.16,0.64,1.29,2.19,58.8%,0.9,0.9,0.39,0.52,0.64,3.73,0.39,0.0,90.13,1.8,13.13,44.03,34.25,3.35,90.13,2.45,1.29,52.6%,0.64,26.3%,58.71,311.07,159.4,3.86,3.35,0.39,1.8,1.29,72.49,5.41,0.39,0.0,0.0,1.67,3.86,0.0,2.45,0.64,2.06,0.0,0.13,0.0,7.34,0.26,0.9,22.2%
40,https://www.transfermarkt.com/brennan-johnson/profil/spieler/470607,0.22,0.35,0.56,0.22,0.0,0.0,0.13,0.0,0.36,0.36,0.25,0.62,3.99,2.6,10.57,0.22,2.04,0.74,36.2%,0.11,0.29,14.1,0.0,0.0,0.0,0.36,0.36,0.18,-0.15,-0.15,20.71,29.16,71.0%,299.86,70.02,12.61,15.56,81.1%,6.89,9.4,73.3%,0.74,1.69,43.6%,0.35,0.25,0.16,1.47,1.26,1.26,0.3,2.6,29.16,28.3,0.65,0.0,0.0,0.09,2.38,0.35,0.0,0.0,0.0,0.0,20.71,0.22,1.3,2.77,1.95,0.0,0.26,0.3,0.22,0.04,0.69,0.48,0.0,0.04,0.04,0.09,0.04,1.34,0.65,0.82,0.22,0.3,0.65,1.65,39.5%,1.0,1.52,0.04,1.47,0.39,1.73,0.56,0.04,40.04,0.65,4.9,14.17,21.62,5.98,40.04,3.03,1.13,37.1%,1.6,52.9%,25.78,162.15,85.88,3.99,1.39,1.91,1.69,0.74,29.55,10.57,0.13,0.0,0.0,0.74,1.52,0.52,2.38,0.39,0.65,0.04,0.0,0.0,3.64,0.3,0.69,30.4%
41,https://www.transfermarkt.com/richarlison/profil/spieler/378710,0.63,0.17,0.8,0.63,0.0,0.0,0.23,0.0,0.55,0.55,0.1,0.66,1.54,2.11,6.17,0.63,3.65,1.66,45.3%,0.17,0.38,13.0,0.0,0.0,0.0,0.55,0.55,0.15,0.07,0.07,15.59,23.13,67.4%,222.66,54.02,9.14,11.54,79.2%,4.85,6.85,70.8%,0.69,1.03,66.7%,0.17,0.1,0.07,0.91,1.09,0.69,0.06,2.11,23.13,21.36,1.6,0.17,0.11,0.17,0.86,0.0,0.0,0.0,0.0,0.0,15.59,0.17,1.54,2.0,1.37,0.0,0.17,0.34,0.06,0.06,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.97,0.69,0.29,0.46,0.23,0.11,0.69,16.7%,0.57,1.88,0.34,1.54,0.46,1.43,1.2,0.0,38.32,1.77,5.2,14.85,18.79,6.97,38.32,2.4,0.74,31.0%,1.48,61.9%,22.96,98.45,43.63,1.54,0.63,0.86,3.08,2.28,27.01,6.17,0.23,0.0,0.0,1.26,1.6,0.8,0.86,0.46,0.69,0.0,0.0,0.0,2.63,1.83,3.65,33.3%
